weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Stranger,Shelter-Mission/Homeless,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-05-12 00:00:00,10,Not Hispanic or Latino,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-06-06 00:00:00,8,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,41,41 Years Old,Attempting Other Arrests,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-06-06 00:00:00,8,Not Hispanic or Latino,Minor Injury,2021,5,F,41,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Civil Disorder,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-06-25 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Civil Disorder,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-07-19 00:00:00,9,Not Hispanic or Latino,None,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-09-17 00:00:00,11,Not Hispanic or Latino,None,2021,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Attempting Other Arrests,Missoula Police Department,46.873913,-113.99474,I,MT0320100,MISSOULA,Missoula,Montana,77852,98,6,15,21,1.5,1.8,2021-10-04 00:00:00,12,Not Hispanic or Latino,None,2021,5,F,41,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,50,50 Years Old,"Handling, Transporting, Custody of Prisoners",Roosevelt County Sheriff's Office,48.282747,-104.99517,I,MT0430000,ROOSEVELT,Roosevelt,Montana,8425,12,12,1,15,1.5,4.7,2021-09-08 00:00:00,14,Not Hispanic or Latino,None,2021,5,F,50,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,47,47 Years Old,Responding to Disturbance Call,Silver Bow County Sheriff's Office,46.011528,-112.540474,I,MT0470000,BUTTE-SILVER BOW,Butte-Silver Bow,Montana,35724,46,27,2,19,1.3,2.6,2021-01-18 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,47,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,Silver Bow County Sheriff's Office,46.011528,-112.540474,I,MT0470000,BUTTE-SILVER BOW,Butte-Silver Bow,Montana,35724,46,27,2,19,1.3,2.6,2021-01-30 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Silver Bow County Sheriff's Office,46.011528,-112.540474,I,MT0470000,BUTTE-SILVER BOW,Butte-Silver Bow,Montana,35724,46,27,2,19,1.3,2.6,2021-04-22 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,"Handling, Transporting, Custody of Prisoners",Yellowstone County Sheriff's Office,45.936987,-108.276656,I,MT0560000,YELLOWSTONE,Yellowstone,Montana,49634,54,77,6,50,1.2,3.8,2021-03-11 00:00:00,9,Not Hispanic or Latino,None,2021,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-03-13 00:00:00,15,Hispanic or Latino,None,2021,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bank/Savings and Loan,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,All Other,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-03-20 00:00:00,17,Hispanic or Latino,None,2021,5,F,33,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Investigating Suspicious Persons or Circumstances,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-05-23 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,All Other,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-06-08 00:00:00,20,Hispanic or Latino,None,2021,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,All Other,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-06-08 00:00:00,20,Hispanic or Latino,None,2021,5,F,33,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-06-19 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,34,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Billings Police Department,45.936987,-108.276656,I,MT0560100,BILLINGS,Billings,Montana,110274,141,6,13,25,1.4,1.7,2021-06-19 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,34,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Handling Persons with Mental Illness,Laurel Police Department,45.66986,-108.77348,I,MT0560200,LAUREL,Laurel,Montana,6710,12,1,1,5,1.9,2.8,2021-02-18 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,26,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,37,37 Years Old,"Handling, Transporting, Custody of Prisoners",Blackfeet Agency,48.705671,-112.990502,I,MTDI05300,BLACKFEET AGENCY,Blackfeet Agency,Montana,0,25,3,1,6,0,0,2021-08-12 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,51,51 Years Old,"Handling, Transporting, Custody of Prisoners",Blackfeet Agency,48.705671,-112.990502,I,MTDI05300,BLACKFEET AGENCY,Blackfeet Agency,Montana,0,25,3,1,6,0,0,2021-06-19 00:00:00,23,Not Hispanic or Latino,Minor Injury,2021,5,F,51,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",Blackfeet Agency,48.705671,-112.990502,I,MTDI05300,BLACKFEET AGENCY,Blackfeet Agency,Montana,0,25,3,1,6,0,0,2021-10-13 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,36,36 Years Old,Ambush - No Warning,Fort Peck Assiniboine and Sioux Tribes,48.282747,-104.99517,I,MTDI05500,FT PCK ASSINIBOINE&SIOUX,Fort Peck Assiniboine and Sioux Tribes,Montana,0,26,0,3,2,0,0,2021-05-10 00:00:00,7,Unknown,Minor Injury,2021,5,F,36,
None,f,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,All Other,Alamance County Sheriff's Office,36.041974,-79.399935,I,NC0010000,ALAMANCE,Alamance,North Carolina,66326,129,72,17,47,2.2,4.0,2021-03-16 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,45,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,Burlington Police Department,36.041974,-79.399935,I,NC0010100,BURLINGTON,Burlington,North Carolina,56065,96,9,27,39,2.2,3.1,2021-05-22 00:00:00,3,Not Hispanic or Latino,Minor Injury,2021,5,F,29,
None,f,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,27,27 Years Old,All Other,Burlington Police Department,36.041974,-79.399935,I,NC0010100,BURLINGTON,Burlington,North Carolina,56065,96,9,27,39,2.2,3.1,2021-07-20 00:00:00,11,Not Hispanic or Latino,None,2021,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,Burlington Police Department,36.041974,-79.399935,I,NC0010100,BURLINGTON,Burlington,North Carolina,56065,96,9,27,39,2.2,3.1,2021-07-27 00:00:00,19,Not Hispanic or Latino,Minor Injury,2021,5,F,22,
Other,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,All Other,Buncombe County Sheriff's Office,35.59564,-82.56017,I,NC0110000,BUNCOMBE,Buncombe,North Carolina,146671,189,69,38,63,1.5,2.4,2021-01-29 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,25,0
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,All Other,Buncombe County Sheriff's Office,35.59564,-82.56017,I,NC0110000,BUNCOMBE,Buncombe,North Carolina,146671,189,69,38,63,1.5,2.4,2021-06-17 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,98,98 Years Old,Responding to Disturbance Call,Asheville Police Department,35.609371,-82.530426,I,NC0110100,ASHEVILLE,Asheville,North Carolina,93855,133,27,29,22,1.7,2.2,2021-01-28 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,98,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,98,98 Years Old,Responding to Disturbance Call,Asheville Police Department,35.609371,-82.530426,I,NC0110100,ASHEVILLE,Asheville,North Carolina,93855,133,27,29,22,1.7,2.2,2021-01-28 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,98,0
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,All Other,Alexander County Sheriff's Office,35.920951,-81.177467,I,NC0020000,ALEXANDER,Alexander,North Carolina,34745,37,19,1,20,1.1,2.2,2021-12-04 00:00:00,19,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,All Other,Alexander County Sheriff's Office,35.920951,-81.177467,I,NC0020000,ALEXANDER,Alexander,North Carolina,34745,37,19,1,20,1.1,2.2,2021-12-04 00:00:00,19,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,All Other,Taylorsville Police Department,35.926838,-81.17012,I,NC0020100,TAYLORSVILLE,Taylorsville,North Carolina,2145,11,0,2,0,6.1,6.1,2021-02-11 00:00:00,14,Not Hispanic or Latino,None,2021,5,F,29,0
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,96,96 Years Old,All Other,Asheville Police Department,35.609371,-82.530426,I,NC0110100,ASHEVILLE,Asheville,North Carolina,93855,133,27,29,22,1.7,2.2,2021-07-18 00:00:00,3,Not Hispanic or Latino,None,2021,5,F,96,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,Asheville Police Department,35.609371,-82.530426,I,NC0110100,ASHEVILLE,Asheville,North Carolina,93855,133,27,29,22,1.7,2.2,2021-10-08 00:00:00,17,Not Hispanic or Latino,None,2021,5,F,22,
Other,t,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,Black Mountain Police Department,35.621197,-82.32169,I,NC0110200,BLACK MOUNTAIN,Black Mountain,North Carolina,8297,21,0,1,1,2.7,2.8,2021-11-02 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,23,
None,f,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,98,98 Years Old,All Other,Woodfin Police Department,35.63204,-82.58369,I,NC0110600,WOODFIN,Woodfin,North Carolina,6718,15,1,2,0,2.5,2.7,2021-08-24 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,5,F,98,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,Burke County Sheriff's Office,35.746182,-81.70618,I,NC0120000,BURKE,Burke,North Carolina,63207,74,33,4,22,1.2,2.1,2021-07-16 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,38,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,Cherryville Police Department,35.384254,-81.37294,I,NC0360300,CHERRYVILLE,Cherryville,North Carolina,6180,12,2,2,3,2.3,3.1,2021-02-07 00:00:00,1,Hispanic or Latino,Minor Injury,2021,5,F,29,0
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Investigating Suspicious Persons or Circumstances,Morganton Police Department,35.74196,-81.6877,I,NC0120100,MORGANTON,Morganton,North Carolina,16605,47,28,9,6,3.4,5.4,2021-03-06 00:00:00,23,Not Hispanic or Latino,None,2021,5,F,32,
None,f,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,Responding to Disturbance Call,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-05-09 00:00:00,10,Not Hispanic or Latino,Minor Injury,2021,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-07-31 00:00:00,21,Not Specified,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Gaston County Police Department,35.293344,-81.177256,I,NC0360500,GASTON COUNTY POLICE DEP,Gaston County Police Department,North Carolina,83618,116,22,17,70,1.6,2.7,2021-10-06 00:00:00,17,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
